,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2013-04-19,"['GOOG', 'GOOGL', 'MSFT', 'AMZN', 'CSCO']","['MSFT', 'INTC', 'SBUX', 'AMGN', 'PCAR']",['ADSK'],"['NFLX', 'VRTX', 'GILD', 'TSLA', 'FANG']","['VRTX', 'GILD', 'ASML', 'AMGN', 'REGN']","['VRTX', 'TSLA', 'GILD', 'AMGN', 'REGN']"
2013-04-22,"['MSFT', 'GOOG', 'GOOGL', 'NFLX', 'TSLA']","['MSFT', 'INTC', 'SBUX', 'AMGN', 'PCAR']","['QCOM', 'ADSK']","['NFLX', 'VRTX', 'GILD', 'TSLA', 'FANG']","['VRTX', 'GILD', 'ASML', 'REGN', 'BIIB']","['VRTX', 'TSLA', 'NFLX', 'GILD', 'BIIB']"
2013-04-23,"['NVDA', 'NFLX', 'GOOG', 'GOOGL', 'INTC']","['INTC', 'MSFT', 'SBUX', 'AMGN', 'AEP']","['QCOM', 'PCAR', 'ADSK']","['NFLX', 'VRTX', 'GILD', 'TSLA', 'FANG']","['VRTX', 'NFLX', 'GILD', 'ASML', 'CHTR']","['VRTX', 'NFLX', 'TSLA', 'GILD', 'BIIB']"
2013-04-24,"['NVDA', 'MSFT', 'GOOG', 'GOOGL', 'CSCO']","['MSFT', 'INTC', 'SBUX', 'AMGN', 'AEP']","['AMGN', 'PCAR', 'ADSK']","['NFLX', 'VRTX', 'TSLA', 'FANG', 'GILD']","['NFLX', 'VRTX', 'GILD', 'ASML', 'REGN']","['VRTX', 'NFLX', 'TSLA', 'BIIB', 'REGN']"
2013-04-25,"['NVDA', 'AMZN', 'MSFT', 'INTC', 'GOOG']","['MSFT', 'INTC', 'SBUX', 'TXN', 'AMGN']","['PCAR', 'ADSK', 'ASML']","['NFLX', 'TSLA', 'VRTX', 'GILD', 'FANG']","['NFLX', 'VRTX', 'GILD', 'ASML', 'REGN']","['VRTX', 'NFLX', 'TSLA', 'BIIB', 'REGN']"
2013-04-26,"['NVDA', 'AMZN', 'INTC', 'GOOG', 'GOOGL']","['INTC', 'MSFT', 'SBUX', 'AEP', 'AMGN']","['PCAR', 'ADSK']","['NFLX', 'TSLA', 'VRTX', 'GILD', 'FANG']","['NFLX', 'VRTX', 'GILD', 'ASML', 'TMUS']","['VRTX', 'NFLX', 'TSLA', 'ENPH', 'BIIB']"
2013-04-29,"['NVDA', 'INTC', 'GOOG', 'GOOGL', 'MSFT']","['INTC', 'MSFT', 'CMCSA', 'AEP', 'SBUX']","['PCAR', 'ADSK']","['NFLX', 'TSLA', 'VRTX', 'BIIB', 'GILD']","['NFLX', 'VRTX', 'GILD', 'ASML', 'TMUS']","['VRTX', 'TSLA', 'NFLX', 'ENPH', 'BIIB']"
2013-04-30,"['NVDA', 'GOOG', 'GOOGL', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'EXC', 'SBUX', 'AMGN']","['GILD', 'ADSK', 'PCAR']","['NFLX', 'TSLA', 'VRTX', 'BIIB', 'GILD']","['NFLX', 'VRTX', 'GILD', 'ASML', 'DXCM']","['VRTX', 'TSLA', 'NFLX', 'ENPH', 'REGN']"
2013-05-01,"['NVDA', 'AMD', 'META', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'CMCSA', 'EXC', 'SBUX']","['PCAR', 'ADSK']","['NFLX', 'TSLA', 'VRTX', 'REGN', 'GILD']","['NFLX', 'VRTX', 'GILD', 'ASML', 'REGN']","['VRTX', 'NFLX', 'REGN', 'ENPH', 'TSLA']"
2013-05-02,"['NVDA', 'META', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'TMUS', 'EXC']","['PCAR', 'ADSK']","['NFLX', 'TSLA', 'REGN', 'VRTX', 'GILD']","['NFLX', 'VRTX', 'GILD', 'ASML', 'REGN']","['VRTX', 'ENPH', 'NFLX', 'REGN', 'AMD']"
2013-05-03,"['NVDA', 'GOOG', 'GOOGL', 'AMD', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'EXC', 'SBUX']","['PCAR', 'PAYX', 'ADSK']","['NFLX', 'REGN', 'TSLA', 'GILD', 'VRTX']","['NFLX', 'GILD', 'VRTX', 'REGN', 'ASML']","['ENPH', 'VRTX', 'REGN', 'NFLX', 'AMD']"
2013-05-06,"['NVDA', 'GOOG', 'GOOGL', 'TSLA', 'AMD']","['MSFT', 'INTC', 'SBUX', 'AMGN', 'AEP']","['PCAR', 'ADSK']","['NFLX', 'TSLA', 'REGN', 'GILD', 'VRTX']","['NFLX', 'GILD', 'VRTX', 'REGN', 'ASML']","['VRTX', 'TSLA', 'REGN', 'ENPH', 'AMD']"
2013-05-07,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'EXC', 'PEP']","['ADSK', 'BIIB']","['NFLX', 'REGN', 'TSLA', 'GILD', 'FANG']","['NFLX', 'GILD', 'REGN', 'ASML', 'DXCM']","['REGN', 'VRTX', 'AMD', 'ENPH', 'NFLX']"
2013-05-08,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMD']","['MSFT', 'INTC', 'QCOM', 'EXC', 'TMUS']",['ADSK'],"['NFLX', 'REGN', 'TSLA', 'FANG', 'GILD']","['NFLX', 'GILD', 'REGN', 'ASML', 'TSLA']","['ENPH', 'REGN', 'NFLX', 'VRTX', 'AMD']"
2013-05-09,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'MNST']","['MU', 'MSFT', 'INTC', 'SBUX', 'TMUS']","['ADBE', 'ADSK']","['NFLX', 'TSLA', 'REGN', 'MU', 'GILD']","['NFLX', 'TSLA', 'GILD', 'REGN', 'ASML']","['TSLA', 'ENPH', 'VRTX', 'NFLX', 'REGN']"
2013-05-10,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'AMGN', 'ROST']",['TMUS'],"['TSLA', 'NFLX', 'REGN', 'VRTX', 'EA']","['NFLX', 'TSLA', 'REGN', 'ASML', 'GILD']","['TSLA', 'ENPH', 'VRTX', 'NFLX', 'REGN']"
2013-05-13,"['TSLA', 'NVDA', 'GOOG', 'GOOGL', 'AMD']","['MSFT', 'INTC', 'EA', 'SBUX', 'ROST']","['MU', 'TXN']","['TSLA', 'NFLX', 'REGN', 'ENPH', 'VRTX']","['NFLX', 'TSLA', 'GILD', 'REGN', 'ASML']","['TSLA', 'ENPH', 'AMD', 'NFLX', 'VRTX']"
2013-05-14,"['TSLA', 'NVDA', 'GOOG', 'GOOGL', 'MSFT']","['MSFT', 'INTC', 'SBUX', 'PEP', 'EA']","['MU', 'TXN']","['TSLA', 'NFLX', 'ENPH', 'REGN', 'GILD']","['NFLX', 'TSLA', 'REGN', 'GILD', 'ASML']","['TSLA', 'ENPH', 'AMD', 'NFLX', 'VRTX']"
2013-05-15,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'CSCO']","['MSFT', 'INTC', 'CTSH', 'MNST', 'SBUX']",['TXN'],"['TSLA', 'NFLX', 'ENPH', 'REGN', 'GILD']","['NFLX', 'TSLA', 'GILD', 'REGN', 'ASML']","['TSLA', 'ENPH', 'AMD', 'NFLX', 'VRTX']"
2013-05-16,"['TSLA', 'NVDA', 'CSCO', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'GILD', 'MNST', 'TXN']",,"['TSLA', 'NFLX', 'ENPH', 'REGN', 'MU']","['NFLX', 'TSLA', 'GILD', 'ASML', 'REGN']","['TSLA', 'ENPH', 'NFLX', 'AMD', 'VRTX']"
2013-05-17,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'CSCO']","['MSFT', 'INTC', 'GILD', 'EXC', 'TXN']",['ADBE'],"['TSLA', 'NFLX', 'ENPH', 'REGN', 'MU']","['NFLX', 'TSLA', 'GILD', 'ASML', 'REGN']","['TSLA', 'ENPH', 'AMD', 'NFLX', 'VRTX']"
2013-05-20,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'CSCO']","['MSFT', 'INTC', 'QCOM', 'GILD', 'SBUX']",,"['TSLA', 'NFLX', 'ENPH', 'REGN', 'MU']","['NFLX', 'TSLA', 'ASML', 'GILD', 'REGN']","['TSLA', 'ENPH', 'NFLX', 'AMD', 'DXCM']"
2013-05-21,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'MSFT']","['MSFT', 'INTC', 'QCOM', 'SBUX', 'AMGN']",,"['TSLA', 'NFLX', 'ENPH', 'REGN', 'MU']","['NFLX', 'TSLA', 'GILD', 'ASML', 'REGN']","['TSLA', 'ENPH', 'NFLX', 'AMD', 'DXCM']"
2013-05-22,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'QCOM', 'GILD', 'SBUX']",,"['TSLA', 'NFLX', 'REGN', 'ENPH', 'MU']","['NFLX', 'TSLA', 'GILD', 'ASML', 'REGN']","['TSLA', 'ENPH', 'AMD', 'NFLX', 'REGN']"
2013-05-23,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'MU']","['MSFT', 'INTC', 'QCOM', 'GILD', 'SBUX']",,"['TSLA', 'NFLX', 'MU', 'REGN', 'EA']","['NFLX', 'TSLA', 'GILD', 'ASML', 'REGN']","['TSLA', 'ENPH', 'AMD', 'DXCM', 'MU']"
2013-05-24,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'QCOM', 'GILD', 'SBUX']","['CSX', 'AEP']","['TSLA', 'NFLX', 'MU', 'REGN', 'EA']","['NFLX', 'TSLA', 'ASML', 'GILD', 'MU']","['TSLA', 'AMD', 'ENPH', 'MU', 'NFLX']"
2013-05-28,"['TSLA', 'NVDA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'AEP', 'TMUS']","['EXC', 'AEP']","['TSLA', 'MU', 'EA', 'ENPH', 'REGN']","['TSLA', 'NFLX', 'ASML', 'GILD', 'MU']","['TSLA', 'AMD', 'ENPH', 'DXCM', 'MU']"
2013-05-29,"['TSLA', 'NVDA', 'GOOG', 'GOOGL', 'MSFT']","['MSFT', 'INTC', 'MU', 'SBUX', 'TMUS']",['EXC'],"['TSLA', 'MU', 'NFLX', 'EA', 'REGN']","['TSLA', 'NFLX', 'ASML', 'GILD', 'MU']","['TSLA', 'AMD', 'ENPH', 'MU', 'DXCM']"
2013-05-30,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AVGO']","['MSFT', 'INTC', 'MU', 'MRVL', 'SBUX']",,"['TSLA', 'NFLX', 'MU', 'EA', 'REGN']","['TSLA', 'NFLX', 'ASML', 'GILD', 'TMUS']","['TSLA', 'AMD', 'MU', 'ENPH', 'EA']"
2013-05-31,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'QCOM', 'MRVL']",['AMGN'],"['TSLA', 'NFLX', 'MU', 'EA', 'REGN']","['NFLX', 'TSLA', 'ASML', 'GILD', 'TMUS']","['TSLA', 'AMD', 'NFLX', 'MU', 'ENPH']"
2013-06-03,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'INTC']","['INTC', 'MSFT', 'SBUX', 'MRVL', 'AMGN']","['PANW', 'MNST']","['TSLA', 'NFLX', 'MU', 'EA', 'DXCM']","['NFLX', 'TSLA', 'ASML', 'GILD', 'MU']","['TSLA', 'NFLX', 'MU', 'EA', 'VRTX']"
2013-06-04,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'INTC']","['INTC', 'MSFT', 'SBUX', 'MRVL', 'AEP']","['PANW', 'EA']","['TSLA', 'NFLX', 'MU', 'EA', 'DXCM']","['NFLX', 'TSLA', 'ASML', 'MU', 'GILD']","['TSLA', 'NFLX', 'MU', 'EA', 'DXCM']"
2013-06-05,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['INTC', 'MSFT', 'MU', 'MNST', 'SBUX']",['PANW'],"['TSLA', 'NFLX', 'MU', 'EA', 'DXCM']","['NFLX', 'TSLA', 'ASML', 'MU', 'GILD']","['TSLA', 'MU', 'NFLX', 'EA', 'DXCM']"
2013-06-06,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['INTC', 'MSFT', 'CMCSA', 'SBUX', 'MRVL']",['PANW'],"['TSLA', 'NFLX', 'MU', 'EA', 'DXCM']","['TSLA', 'NFLX', 'MU', 'ASML', 'GILD']","['TSLA', 'MU', 'NFLX', 'DXCM', 'EA']"
2013-06-07,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'SBUX', 'MRVL']",['PANW'],"['TSLA', 'NFLX', 'MU', 'DXCM', 'EA']","['TSLA', 'NFLX', 'MU', 'GILD', 'ASML']","['TSLA', 'MU', 'NFLX', 'DXCM', 'EA']"
2013-06-10,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'QCOM', 'MRVL']",['PANW'],"['TSLA', 'NFLX', 'MU', 'DXCM', 'VRTX']","['NFLX', 'TSLA', 'MU', 'ASML', 'GILD']","['TSLA', 'MU', 'NFLX', 'VRTX', 'DXCM']"
2013-06-11,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'QCOM', 'XEL']","['EBAY', 'PANW']","['TSLA', 'MU', 'DXCM', 'VRTX', 'EA']","['NFLX', 'TSLA', 'MU', 'TMUS', 'GILD']","['TSLA', 'MU', 'NFLX', 'DXCM', 'VRTX']"
2013-06-12,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'AEP', 'XEL']","['CTSH', 'PANW', 'BIIB']","['TSLA', 'MU', 'FANG', 'DXCM', 'TMUS']","['TSLA', 'NFLX', 'TMUS', 'MU', 'GILD']","['TSLA', 'MU', 'DXCM', 'NFLX', 'TMUS']"
2013-06-13,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'EXC', 'TXN']","['TXN', 'PANW']","['TSLA', 'MU', 'FANG', 'DXCM', 'VRTX']","['NFLX', 'TSLA', 'TMUS', 'MU', 'REGN']","['TSLA', 'MU', 'VRTX', 'TMUS', 'NFLX']"
2013-06-14,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'MSFT']","['MSFT', 'INTC', 'SBUX', 'XEL', 'AEP']","['PANW', 'EXC']","['TSLA', 'MU', 'FANG', 'DXCM', 'CHTR']","['NFLX', 'TSLA', 'TMUS', 'MU', 'REGN']","['TSLA', 'MU', 'TMUS', 'DXCM', 'NFLX']"
2013-06-17,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'XEL', 'AEP']","['PANW', 'PEP']","['TSLA', 'MU', 'FANG', 'DXCM', 'CHTR']","['NFLX', 'TSLA', 'TMUS', 'MU', 'REGN']","['TSLA', 'MU', 'NFLX', 'TMUS', 'DXCM']"
2013-06-18,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'MU']","['INTC', 'MSFT', 'SBUX', 'EA', 'XEL']",['EBAY'],"['TSLA', 'MU', 'FANG', 'DXCM', 'EA']","['NFLX', 'TSLA', 'TMUS', 'MU', 'REGN']","['TSLA', 'MU', 'NFLX', 'TMUS', 'DXCM']"
2013-06-19,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'MU']","['MSFT', 'INTC', 'SBUX', 'GILD', 'AEP']",['ADSK'],"['TSLA', 'MU', 'FANG', 'EA', 'DXCM']","['NFLX', 'TSLA', 'MU', 'TMUS', 'GILD']","['TSLA', 'MU', 'NFLX', 'TMUS', 'PANW']"
2013-06-20,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'MU']","['INTC', 'MSFT', 'SBUX', 'GILD', 'PEP']",['ADSK'],"['TSLA', 'MU', 'FANG', 'EA', 'TMUS']","['NFLX', 'TSLA', 'TMUS', 'MU', 'GILD']","['TSLA', 'MU', 'NFLX', 'TMUS', 'PANW']"
2013-06-21,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'MSFT']","['MSFT', 'MU', 'INTC', 'GILD', 'SBUX']","['ADSK', 'COST']","['TSLA', 'MU', 'FANG', 'CHTR', 'VRTX']","['NFLX', 'TSLA', 'MU', 'TMUS', 'GILD']","['TSLA', 'MU', 'NFLX', 'TMUS', 'PANW']"
2013-06-24,"['NVDA', 'GOOG', 'GOOGL', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'GILD', 'SBUX', 'PCAR']","['ADSK', 'ADI', 'COST', 'ANSS']","['TSLA', 'MU', 'NFLX', 'DXCM', 'CHTR']","['NFLX', 'TSLA', 'MU', 'TMUS', 'GILD']","['TSLA', 'MU', 'NFLX', 'TMUS', 'DXCM']"
2013-06-25,"['NVDA', 'GOOG', 'GOOGL', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'MU', 'SBUX', 'AEP']","['ADSK', 'ADI', 'ANSS']","['TSLA', 'MU', 'NFLX', 'DXCM', 'ILMN']","['NFLX', 'TSLA', 'MU', 'TMUS', 'GILD']","['TSLA', 'MU', 'TMUS', 'NFLX', 'DXCM']"
2013-06-26,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'SBUX', 'AMGN']","['MRVL', 'ADSK', 'ADI', 'ANSS']","['TSLA', 'MU', 'NFLX', 'DXCM', 'ILMN']","['TSLA', 'NFLX', 'TMUS', 'MU', 'GILD']","['TSLA', 'MU', 'TMUS', 'NFLX', 'VRTX']"
2013-06-27,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'CMCSA', 'INTC', 'QCOM', 'SBUX']","['MRVL', 'ADI', 'ANSS']","['TSLA', 'MU', 'DXCM', 'NFLX', 'CHTR']","['TSLA', 'NFLX', 'TMUS', 'MU', 'REGN']","['TSLA', 'MU', 'TMUS', 'DXCM', 'NFLX']"
2013-06-28,"['NVDA', 'CMCSA', 'GOOG', 'GOOGL', 'TSLA']","['CMCSA', 'INTC', 'MSFT', 'QCOM', 'SBUX']","['MRVL', 'ADI', 'ANSS']","['MU', 'DXCM', 'NFLX', 'TMUS', 'CHTR']","['TSLA', 'NFLX', 'TMUS', 'MU', 'ASML']","['TSLA', 'MU', 'TMUS', 'NFLX', 'VRTX']"
2013-07-01,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'QCOM', 'SBUX']","['ADI', 'ANSS']","['TSLA', 'MU', 'DXCM', 'FANG', 'ILMN']","['TSLA', 'NFLX', 'TMUS', 'MU', 'REGN']","['TSLA', 'MU', 'NFLX', 'TMUS', 'DXCM']"
2013-07-02,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'QCOM', 'TXN']","['ADSK', 'ADI', 'ANSS']","['TSLA', 'MU', 'DXCM', 'FANG', 'CHTR']","['TSLA', 'NFLX', 'TMUS', 'MU', 'GILD']","['TSLA', 'MU', 'NFLX', 'CSGP', 'TMUS']"
2013-07-03,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['INTC', 'MSFT', 'SBUX', 'QCOM', 'TXN']","['ADSK', 'ADI', 'ANSS']","['TSLA', 'MU', 'CHTR', 'FANG', 'DXCM']","['TSLA', 'NFLX', 'TMUS', 'MU', 'GILD']","['TSLA', 'MU', 'NFLX', 'CHTR', 'CSGP']"
2013-07-05,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'CMCSA', 'SBUX', 'PEP']","['ADSK', 'ADI', 'ANSS']","['TSLA', 'MU', 'NFLX', 'FANG', 'EA']","['TSLA', 'NFLX', 'TMUS', 'MU', 'GILD']","['TSLA', 'MU', 'NFLX', 'VRTX', 'CSGP']"
2013-07-08,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'INTC']","['INTC', 'MSFT', 'CMCSA', 'SBUX', 'AEP']","['FAST', 'ADSK', 'ADI', 'ANSS']","['TSLA', 'NFLX', 'MU', 'ENPH', 'CHTR']","['TSLA', 'NFLX', 'TMUS', 'GILD', 'MU']","['TSLA', 'NFLX', 'MU', 'ENPH', 'CSGP']"
2013-07-09,"['NVDA', 'TSLA', 'MU', 'GOOG', 'GOOGL']","['INTC', 'MSFT', 'CMCSA', 'SBUX', 'TMUS']","['ADSK', 'ADI', 'ANSS']","['TSLA', 'NFLX', 'MU', 'ENPH', 'FANG']","['TSLA', 'NFLX', 'TMUS', 'ASML', 'GILD']","['TSLA', 'NFLX', 'ENPH', 'TMUS', 'CSGP']"
2013-07-10,"['NVDA', 'MU', 'TSLA', 'GOOG', 'GOOGL']","['INTC', 'MSFT', 'CMCSA', 'SBUX', 'TMUS']","['ADSK', 'ADI', 'ANSS']","['TSLA', 'NFLX', 'FANG', 'ENPH', 'CHTR']","['TSLA', 'NFLX', 'TMUS', 'GILD', 'EA']","['TSLA', 'NFLX', 'ENPH', 'TMUS', 'CSGP']"
2013-07-11,"['NVDA', 'TSLA', 'AMD', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'SBUX', 'TMUS', 'AEP']","['ADSK', 'ANSS']","['TSLA', 'NFLX', 'FANG', 'DXCM', 'TMUS']","['TSLA', 'NFLX', 'TMUS', 'GILD', 'REGN']","['TSLA', 'NFLX', 'ENPH', 'AMD', 'TMUS']"
2013-07-12,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'AMGN', 'TMUS']","['ADSK', 'ANSS']","['TSLA', 'NFLX', 'VRTX', 'DXCM', 'MU']","['TSLA', 'NFLX', 'TMUS', 'REGN', 'GILD']","['TSLA', 'NFLX', 'ENPH', 'TMUS', 'VRTX']"
2013-07-15,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'TMUS', 'AEP']","['ADSK', 'ANSS']","['TSLA', 'NFLX', 'MU', 'VRTX', 'DXCM']","['TSLA', 'NFLX', 'TMUS', 'REGN', 'GILD']","['TSLA', 'NFLX', 'ENPH', 'AMD', 'TMUS']"
2013-07-16,"['TSLA', 'NVDA', 'GOOG', 'GOOGL', 'AMZN']","['MSFT', 'INTC', 'SBUX', 'TMUS', 'AEP']","['ADSK', 'ANSS']","['TSLA', 'NFLX', 'MU', 'VRTX', 'CSGP']","['NFLX', 'TSLA', 'TMUS', 'MU', 'REGN']","['TSLA', 'NFLX', 'ENPH', 'AMD', 'VRTX']"
2013-07-17,"['TSLA', 'NVDA', 'GOOG', 'GOOGL', 'INTC']","['INTC', 'MSFT', 'CMCSA', 'SBUX', 'TMUS']","['ADSK', 'ANSS']","['TSLA', 'NFLX', 'MU', 'VRTX', 'ASML']","['TSLA', 'NFLX', 'MU', 'TMUS', 'REGN']","['TSLA', 'NFLX', 'ENPH', 'VRTX', 'AMD']"
2013-07-18,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'EBAY']","['INTC', 'MSFT', 'CMCSA', 'SBUX', 'ROST']","['ADSK', 'ANSS']","['TSLA', 'NFLX', 'VRTX', 'ASML', 'EA']","['TSLA', 'NFLX', 'MU', 'TMUS', 'GILD']","['TSLA', 'NFLX', 'AMD', 'VRTX', 'ENPH']"
2013-07-19,"['NVDA', 'GOOG', 'GOOGL', 'MSFT', 'AMD']","['MSFT', 'INTC', 'EXC', 'SBUX', 'AMGN']","['ADSK', 'ANSS']","['TSLA', 'NFLX', 'REGN', 'EA', 'VRTX']","['TSLA', 'NFLX', 'MU', 'REGN', 'TMUS']","['TSLA', 'NFLX', 'REGN', 'ALGN', 'GILD']"
2013-07-22,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'MSFT']","['MSFT', 'INTC', 'QCOM', 'SBUX', 'EXC']","['ADSK', 'ANSS']","['TSLA', 'NFLX', 'REGN', 'VRTX', 'EA']","['TSLA', 'NFLX', 'MU', 'TMUS', 'REGN']","['TSLA', 'NFLX', 'REGN', 'ALGN', 'GILD']"
2013-07-23,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'AMD']","['MSFT', 'INTC', 'SBUX', 'EXC', 'PCAR']","['ADI', 'TMUS', 'ADSK', 'ANSS']","['TSLA', 'NFLX', 'DXCM', 'REGN', 'VRTX']","['TSLA', 'NFLX', 'MU', 'TMUS', 'GILD']","['TSLA', 'NFLX', 'REGN', 'ALGN', 'DXCM']"
2013-07-24,"['NVDA', 'TSLA', 'GOOG', 'GOOGL', 'META']","['MSFT', 'INTC', 'SBUX', 'EXC', 'PCAR']","['ADI', 'TMUS', 'ADSK', 'ANSS']","['TSLA', 'NFLX', 'EA', 'ILMN', 'REGN']","['TSLA', 'NFLX', 'GILD', 'MU', 'TMUS']","['TSLA', 'EA', 'REGN', 'GILD', 'ALGN']"
2013-07-25,"['META', 'NVDA', 'GOOG', 'GOOGL', 'INTC']","['INTC', 'MSFT', 'SBUX', 'AEP', 'EXC']","['ADI', 'ADSK', 'TMUS', 'ANSS']","['TSLA', 'NFLX', 'CSGP', 'EA', 'VRTX']","['TSLA', 'NFLX', 'GILD', 'TMUS', 'MU']","['TSLA', 'CSGP', 'META', 'NFLX', 'GILD']"
2013-07-26,"['NVDA', 'AMZN', 'TSLA', 'META', 'INTC']","['INTC', 'MSFT', 'SBUX', 'AEP', 'TXN']","['ADSK', 'ANSS']","['TSLA', 'NFLX', 'CSGP', 'EA', 'GILD']","['TSLA', 'NFLX', 'GILD', 'EA', 'MU']","['TSLA', 'CSGP', 'EA', 'NFLX', 'META']"
2013-07-29,"['NVDA', 'TSLA', 'META', 'INTC', 'GOOG']","['INTC', 'MSFT', 'SBUX', 'AEP', 'TMUS']","['TXN', 'ADSK', 'ANSS']","['TSLA', 'NFLX', 'CSGP', 'EA', 'GILD']","['TSLA', 'NFLX', 'GILD', 'EA', 'MU']","['TSLA', 'META', 'NFLX', 'CSGP', 'GILD']"
2013-07-30,"['NVDA', 'TSLA', 'META', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'SBUX', 'AMGN', 'TMUS']","['MRVL', 'TXN', 'VRTX', 'ADSK', 'ANSS']","['TSLA', 'NFLX', 'CSGP', 'EA', 'REGN']","['TSLA', 'NFLX', 'EA', 'GILD', 'MU']","['TSLA', 'META', 'CSGP', 'NFLX', 'EA']"
2013-07-31,"['NVDA', 'META', 'TSLA', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'QCOM', 'SBUX', 'GILD']","['MRVL', 'TXN', 'ADSK', 'VRTX', 'ANSS']","['TSLA', 'NFLX', 'CSGP', 'EA', 'REGN']","['TSLA', 'NFLX', 'EA', 'GILD', 'MU']","['TSLA', 'META', 'NFLX', 'CSGP', 'EA']"
2013-08-01,"['NVDA', 'META', 'GOOG', 'GOOGL', 'TSLA']","['MSFT', 'INTC', 'MU', 'SBUX', 'GILD']","['TXN', 'ADSK', 'AMGN', 'VRTX', 'ANSS']","['TSLA', 'NFLX', 'CSGP', 'EA', 'REGN']","['TSLA', 'NFLX', 'GILD', 'EA', 'MU']","['TSLA', 'META', 'CSGP', 'NFLX', 'EA']"
